year,month,campaign,cpc,impressions_per_day,ctr,cvr,roi,daily_sales,cpa,rpa,monthly_profit
2075,12,D,0.41,2192554.63,0.1936,0.0382,0.653,1321.99,0.85,4.41,22201.71
2076,1,A,0.06,11548466.0,0.0189,0.0096,1.01,1022.84,5.14,11.83,193335.48
2076,1,B,0.11,2944891.66,0.022,0.0258,1.51,733.07,2.69,5.52,225901.29
2076,1,C,0.16,7644985.73,0.0202,0.012,0.81,1317.12,8.09,16.23,239205.38
2076,1,D,0.11,4874910.53,0.0298,0.0102,0.51,895.72,9.86,16.32,208851.1
2076,2,A,0.07,15332883.69,0.0289,0.0104,1.02,561.27,5.71,14.47,182448.06
2076,2,B,0.12,3393704.32,0.032,0.0355,1.52,824.85,2.85,3.4,288250.39
2076,2,C,0.17,7315974.57,0.0302,0.0135,0.82,1438.48,8.43,12.21,278041.86
2076,2,D,0.12,5545701.78,0.0434,0.0143,0.52,641.84,11.71,21.15,116247.04
2076,3,A,0.08,21268737.06,0.0389,0.0123,1.03,797.85,5.31,13.61,183164.43
2076,3,B,0.13,4697340.89,0.042,0.052,1.53,855.35,2.78,4.15,181965.43
2076,3,C,0.18,6840915.8,0.0402,0.0112,0.83,1770.53,10.38,10.92,204696.24
2076,3,D,0.13,5074475.45,0.0634,0.0206,0.53,375.01,13.87,18.26,134771.14
2076,4,A,0.1,24330446.9,0.0523,0.0176,1.04,769.63,6.44,15.17,230646.44
2076,4,B,0.14,5647529.41,0.052,0.0389,1.54,639.69,3.29,3.61,218756.81
2076,4,C,0.19,9454046.91,0.0502,0.0153,0.84,1959.96,9.25,12.41,178025.48
2076,4,D,0.14,6331589.27,0.0734,0.0164,0.54,442.48,17.47,22.13,142314.91
2076,5,A,0.11,30952866.2,0.0623,0.0178,1.05,771.99,5.8,17.98,239408.13
2076,5,B,0.15,3481741.49,0.062,0.0204,1.55,595.84,3.46,2.58,156327.42
2076,5,C,0.2,8457537.93,0.0602,0.0089,0.854,1659.27,10.91,9.16,220390.06
2076,5,D,0.15,8875225.61,0.0834,0.0186,0.55,354.95,18.69,19.08,165222.5
2076,6,A,0.14,31813565.89,0.0869,0.0103,1.06,936.75,4.47,22.44,233187.57
2076,6,B,0.17,3802992.12,0.0825,0.0109,1.56,696.53,3.94,2.2,184259.77
2076,6,C,0.21,10675010.99,0.0702,0.0052,0.864,1491.0,7.65,9.83,213834.7
2076,6,D,0.17,10096760.56,0.0934,0.0203,0.56,310.52,9.44,17.91,189023.35
2076,7,A,0.17,17718220.4,0.1074,0.0095,1.07,1037.8,4.56,14.72,347152.23
2076,7,B,0.18,4919291.81,0.0959,0.0134,1.57,848.99,5.06,2.7,199314.86
2076,7,C,0.24,14000901.7,0.083,0.0038,0.874,1820.17,4.71,7.51,244421.71
2076,7,D,0.21,13601671.27,0.1034,0.0268,0.57,252.93,4.96,20.66,179283.17
2076,8,A,0.18,19921134.16,0.1174,0.0118,1.08,984.28,5.35,7.6,346684.66
2076,8,B,0.19,6965683.82,0.1318,0.0112,1.58,680.36,4.65,2.52,143183.83
2076,8,C,0.26,13643292.18,0.093,0.0027,0.887,1746.38,4.16,5.75,126320.73
2076,8,D,0.25,8814592.71,0.1134,0.0223,0.58,343.82,3.31,14.05,267776.24
2076,9,A,0.2,15171975.42,0.1274,0.0103,1.09,1055.05,5.43,8.21,385540.69
2076,9,B,0.2,6410568.66,0.1706,0.0074,1.59,522.24,4.17,1.79,131487.46
2076,9,C,0.27,16479394.46,0.103,0.0018,0.897,2143.99,2.34,5.8,146079.96
2076,9,D,0.26,6572793.33,0.1234,0.03,0.611,298.65,3.19,18.09,272692.17
2076,10,A,0.21,16160736.55,0.154,0.0153,1.1,896.44,4.29,8.49,322315.99
2076,10,B,0.25,7601742.34,0.1806,0.0076,1.6,519.31,2.22,2.02,152329.1
2076,10,C,0.28,13734857.65,0.113,0.0015,0.907,1735.49,2.41,5.3,153394.61
2076,10,D,0.27,7416664.75,0.1334,0.0206,0.633,314.91,3.61,11.46,307337.06
2076,11,A,0.25,21918986.29,0.164,0.0184,1.11,677.4,3.27,5.77,452640.62
2076,11,B,0.26,10644976.14,0.2162,0.0108,1.61,723.13,1.63,1.86,114880.45
2076,11,C,0.29,10005092.31,0.1468,0.0022,0.934,1743.93,1.53,6.51,180639.83
2076,11,D,0.28,5055312.47,0.1674,0.0103,0.643,470.34,4.12,7.78,415859.26
2076,12,A,0.26,14443753.9,0.174,0.026,1.12,543.66,2.18,5.46,228552.85
2076,12,B,0.27,8619538.69,0.2262,0.0055,1.62,676.57,2.04,1.09,116301.89
2076,12,C,0.3,12363041.78,0.1568,0.0013,0.959,1282.81,1.83,7.9,223326.98
2076,12,D,0.29,2602911.15,0.1774,0.0087,0.688,703.9,2.79,6.14,233430.57
2077,1,A,0.06,14309467.46,0.0189,0.0082,1.01,1144.27,6.86,11.56,106018.55
2077,1,B,0.11,3205326.75,0.022,0.0246,1.51,573.06,2.33,11.19,221341.03
2077,1,C,0.16,5043161.91,0.0202,0.0141,0.81,1107.97,8.3,16.88,149543.01
2077,1,D,0.11,3879297.72,0.0298,0.0124,0.51,544.7,9.85,15.92,150423.99
2077,2,A,0.07,18267806.31,0.0289,0.0084,1.02,1177.8,4.55,7.8,134184.34
2077,2,B,0.12,3862973.32,0.032,0.0157,1.52,508.14,2.23,8.89,272824.42
2077,2,C,0.17,6613353.63,0.0302,0.0201,0.82,883.68,8.36,19.27,86421.56
2077,2,D,0.12,4812574.11,0.0398,0.0126,0.52,646.41,11.01,16.73,220223.11
2077,3,A,0.08,18108241.1,0.0389,0.0093,1.03,1289.45,4.84,5.76,98885.83
2077,3,B,0.13,2127042.82,0.042,0.0202,1.53,760.47,2.15,10.46,211249.22
2077,3,C,0.18,7275691.49,0.0402,0.0296,0.83,749.13,7.32,22.71,81266.79
2077,3,D,0.14,4078867.23,0.0593,0.0136,0.53,610.55,12.79,21.58,311599.9
2077,4,A,0.09,20168665.79,0.0489,0.0049,1.04,1891.87,4.18,6.43,85286.78
2077,4,B,0.14,1488612.22,0.052,0.0175,1.54,1103.22,2.13,13.42,222900.33
2077,4,C,0.19,8548486.22,0.0502,0.0433,0.84,826.13,6.41,25.69,60513.67
2077,4,D,0.15,2832291.09,0.0693,0.007,0.54,729.42,10.3,25.63,345847.52
2077,5,A,0.1,25548090.89,0.0589,0.0062,1.05,1129.98,4.03,3.62,104837.05
2077,5,B,0.15,1857701.87,0.062,0.0254,1.55,685.3,2.05,10.17,332343.18
2077,5,C,0.2,4332433.15,0.0602,0.0644,0.85,895.32,4.09,15.5,86205.7
2077,5,D,0.17,3993316.44,0.0793,0.0054,0.55,577.75,9.72,14.05,176179.07
2077,6,A,0.11,20083930.43,0.0831,0.0082,1.06,1081.86,2.81,4.05,117427.75
2077,6,B,0.17,1606971.02,0.072,0.0323,1.56,402.39,2.48,9.27,275296.75
2077,6,C,0.21,4894264.12,0.0702,0.0578,0.86,478.33,2.83,9.41,58917.27
2077,6,D,0.18,4438595.41,0.1008,0.0039,0.56,433.57,5.46,8.76,240498.32
2077,7,A,0.12,28351600.05,0.0931,0.0118,1.07,1140.41,2.9,2.54,71439.39
2077,7,B,0.2,1611964.87,0.0909,0.0324,1.57,247.29,3.16,11.4,278571.96
2077,7,C,0.23,4663013.43,0.1021,0.0317,0.87,246.41,3.23,8.02,84856.15
2077,7,D,0.21,6233020.18,0.1108,0.0026,0.57,485.8,2.94,4.6,139346.16
2077,8,A,0.15,41782977.38,0.1092,0.007,1.08,1166.7,1.87,2.25,97946.28
2077,8,B,0.21,1340987.37,0.1009,0.0443,1.58,332.22,3.15,6.62,183015.81
2077,8,C,0.24,4630211.38,0.1121,0.0287,0.88,270.98,3.38,8.99,91123.2
2077,8,D,0.22,9233074.25,0.1208,0.0017,0.58,290.91,1.95,5.27,88030.37
2077,9,A,0.16,28833898.63,0.1437,0.0047,1.09,865.94,1.3,1.68,95870.9
2077,9,B,0.22,1608043.19,0.1109,0.0605,1.59,262.13,3.32,3.53,178118.85
2077,9,C,0.25,6505599.37,0.1221,0.0359,0.913,255.21,1.76,8.35,101828.43
2077,9,D,0.23,9615581.46,0.1502,0.0018,0.59,383.19,2.32,5.41,94420.97
2077,10,A,0.17,16569281.06,0.1537,0.0051,1.1,810.1,0.93,1.87,130544.04
2077,10,B,0.27,1353904.58,0.1481,0.0717,1.6,272.92,1.68,4.41,222192.32
2077,10,C,0.28,6045858.13,0.1343,0.0247,0.923,241.43,0.89,6.33,115187.45
2077,10,D,0.26,9745504.67,0.1602,0.0025,0.6,353.5,2.83,4.48,51818.27
2077,11,A,0.23,16895753.34,0.2032,0.0071,1.11,1111.65,0.89,0.95,83841.09
2077,11,B,0.28,1976256.22,0.1714,0.0434,1.61,403.52,2.06,4.47,197625.03
2077,11,C,0.29,6444783.36,0.1443,0.0143,0.933,203.19,0.9,4.23,86276.19
2077,11,D,0.27,12511032.03,0.1702,0.0028,0.61,267.78,2.63,5.04,62607.65
2077,12,A,0.24,13219150.81,0.2557,0.0076,1.121,929.08,0.57,0.63,114339.93
2077,12,B,0.29,2519497.71,0.1969,0.0409,1.62,402.92,1.17,4.2,166890.41
2077,12,C,0.31,6198938.42,0.1932,0.011,0.943,253.18,1.11,4.73,54370.13
2077,12,D,0.28,7629952.41,0.2222,0.0032,0.62,137.3,3.36,3.07,31843.28
2078,1,A,0.06,9808309.18,0.0189,0.0067,1.01,520.05,6.6,6.02,226294.01
2078,1,B,0.11,3736975.39,0.022,0.028,1.51,1289.51,2.98,9.17,183222.64
2078,1,C,0.16,3883063.63,0.0202,0.018,0.81,1424.18,6.38,8.25,266749.51
2078,1,D,0.11,2830844.24,0.0298,0.0112,0.51,1272.55,9.6,6.91,179842.93
2078,2,A,0.07,12474388.84,0.0289,0.0094,1.02,363.73,5.31,3.28,129424.16
2078,2,B,0.12,2127747.51,0.032,0.03,1.52,1213.51,1.75,11.53,155110.08
2078,2,C,0.17,3336060.56,0.0302,0.0209,0.82,1876.54,3.47,4.65,368326.44
2078,2,D,0.12,1718912.4,0.0398,0.0147,0.52,1322.83,9.54,6.36,113801.05
2078,3,A,0.08,7596984.32,0.0389,0.0056,1.03,393.02,3.54,1.84,155572.78
2078,3,B,0.13,2892537.77,0.042,0.0412,1.53,1450.03,1.28,7.66,95855.04
2078,3,C,0.18,4410285.21,0.0402,0.0152,0.83,2236.7,4.41,3.08,301476.45
2078,3,D,0.13,1734267.69,0.0498,0.0185,0.53,1646.08,8.21,3.41,60850.19
2078,4,A,0.09,8566875.26,0.0489,0.0083,1.04,331.22,2.06,2.27,209067.33
2078,4,B,0.14,2552759.12,0.0586,0.0538,1.54,971.22,0.91,9.77,132184.1
2078,4,C,0.19,4244441.03,0.0502,0.0222,0.84,2465.95,5.15,3.32,429451.22
2078,4,D,0.14,2197037.01,0.0634,0.0134,0.543,1541.02,10.3,4.27,62888.41
2078,5,A,0.1,8692629.36,0.0589,0.0114,1.05,167.3,1.63,2.85,203424.53
2078,5,B,0.15,2601898.45,0.0686,0.0796,1.55,1148.83,1.1,5.28,181694.68
2078,5,C,0.2,3247582.9,0.0602,0.0115,0.85,3361.69,3.9,2.08,402376.78
2078,5,D,0.16,3049883.09,0.0734,0.0193,0.553,1034.55,10.96,3.56,69773.16
2078,6,A,0.11,6204296.3,0.0703,0.0071,1.06,174.26,0.88,2.96,244998.69
2078,6,B,0.16,3000892.62,0.0912,0.0416,1.56,1521.46,1.25,2.64,192263.11
2078,6,C,0.22,4607466.07,0.0702,0.0157,0.86,3622.46,3.15,2.53,466661.63
2078,6,D,0.17,2990252.94,0.1024,0.0284,0.566,1394.52,8.08,2.54,86051.13
2078,7,A,0.14,4291871.21,0.0897,0.0061,1.07,120.58,1.11,3.12,213018.65
2078,7,B,0.2,2885744.33,0.1012,0.0614,1.57,1889.55,1.25,3.15,123767.86
2078,7,C,0.25,6021781.73,0.093,0.012,0.87,3198.72,1.65,2.83,589150.72
2078,7,D,0.18,2068577.4,0.1124,0.0309,0.576,2086.16,5.88,2.61,92129.21
2078,8,A,0.15,3702156.47,0.0997,0.0057,1.08,120.79,1.16,3.42,137238.65
2078,8,B,0.22,3567724.19,0.1112,0.0501,1.58,1283.38,1.16,2.35,182576.8
2078,8,C,0.26,7267064.0,0.103,0.0178,0.88,3043.83,1.97,2.43,721854.41
2078,8,D,0.19,1432521.71,0.1224,0.0438,0.586,2852.64,7.08,1.53,48383.16
2078,9,A,0.16,5349764.05,0.1098,0.0069,1.091,112.71,0.93,3.5,128829.46
2078,9,B,0.24,3658568.75,0.1212,0.0384,1.611,1773.39,1.44,2.09,155718.84
2078,9,C,0.27,8379922.85,0.1398,0.0142,0.89,4502.97,1.79,1.88,401030.3
2078,9,D,0.2,1667935.96,0.1324,0.0547,0.605,3322.43,3.6,1.77,36818.36
2078,10,A,0.17,5738837.9,0.1233,0.0051,1.102,86.55,0.99,3.74,133697.05
2078,10,B,0.25,3007682.65,0.1312,0.0206,1.621,2352.59,1.49,2.26,186638.44
2078,10,C,0.28,7889445.33,0.1498,0.021,0.9,3912.78,2.05,1.74,248387.4
2078,10,D,0.21,1465768.08,0.1424,0.0446,0.615,2542.65,2.52,2.18,20938.11
2078,11,A,0.18,7950477.98,0.1333,0.0031,1.112,63.68,1.17,4.13,87921.94
2078,11,B,0.31,2797442.58,0.1412,0.0166,1.635,3428.18,1.34,2.81,114593.44
2078,11,C,0.29,6642222.64,0.1752,0.0241,0.926,2914.04,1.3,1.18,273289.25
2078,11,D,0.22,1241293.33,0.2065,0.0518,0.625,3715.84,2.19,1.77,16753.74
2078,12,A,0.19,11709060.35,0.1433,0.0042,1.122,95.17,1.37,2.56,107182.93
2078,12,B,0.32,4192223.9,0.1512,0.0178,1.645,3059.05,1.58,1.85,144647.81
2078,12,C,0.36,4572871.02,0.1852,0.0215,0.962,2328.74,1.12,1.4,277954.42
2078,12,D,0.23,1289286.02,0.2864,0.0724,0.64,1940.84,1.59,2.16,15154.92
2079,1,A,0.06,10092937.94,0.0189,0.0131,1.01,638.59,5.74,12.22,84222.97
2079,1,B,0.11,2908860.42,0.022,0.0261,1.51,1043.3,3.08,5.8,191713.24
2079,1,C,0.16,5896039.2,0.0202,0.0196,0.81,1291.28,6.42,8.18,173037.71
2079,1,D,0.11,5398304.21,0.0298,0.0181,0.51,1208.78,8.13,15.65,219306.24
2079,2,A,0.07,8967644.99,0.0289,0.0144,1.02,364.24,5.18,15.48,111569.86
2079,2,B,0.12,2939104.72,0.032,0.0271,1.52,990.15,3.27,4.28,280540.82
2079,2,C,0.17,8729247.06,0.0302,0.0196,0.82,914.41,6.09,10.49,194125.34
2079,2,D,0.12,4056985.29,0.0398,0.0099,0.52,638.75,5.06,8.06,110974.35
2079,3,A,0.08,9447080.45,0.0389,0.0184,1.03,469.16,3.05,8.87,61981.35
2079,3,B,0.13,3097117.28,0.042,0.0282,1.53,1195.87,2.89,3.78,306525.37
2079,3,C,0.18,7740195.47,0.0402,0.0103,0.83,1009.3,4.99,7.36,213332.37
2079,3,D,0.13,5160181.75,0.0498,0.0127,0.53,321.52,5.66,9.96,164350.93
2079,4,A,0.09,11164479.12,0.0489,0.0216,1.04,572.42,2.69,10.49,47317.94
2079,4,B,0.15,4176312.69,0.052,0.0257,1.54,1355.5,2.39,3.04,331695.34
2079,4,C,0.19,4547124.65,0.052,0.0082,0.84,670.01,6.17,9.2,121921.83
2079,4,D,0.14,4812339.57,0.0598,0.0112,0.54,417.13,4.06,6.22,216011.98
2079,5,A,0.1,11107898.44,0.0589,0.0201,1.054,727.75,2.0,11.3,60911.65
2079,5,B,0.16,4235926.53,0.062,0.016,1.555,983.79,1.44,2.17,318920.71
2079,5,C,0.2,6065823.02,0.0678,0.0076,0.85,858.8,6.72,9.52,66312.39
2079,5,D,0.15,6395400.79,0.0698,0.0129,0.55,420.84,2.57,3.15,169938.62
2079,6,A,0.12,13343625.26,0.0793,0.0164,1.064,417.62,2.18,6.36,75381.24
2079,6,B,0.17,3481863.19,0.072,0.0105,1.568,1188.97,1.3,1.38,404242.8
2079,6,C,0.21,4618050.65,0.0778,0.0082,0.86,1059.06,5.18,7.44,44663.51
2079,6,D,0.18,7256927.05,0.0798,0.0137,0.56,353.65,2.63,1.89,225157.12
2079,7,A,0.15,7442559.41,0.1097,0.0147,1.08,409.89,1.81,3.33,103439.21
2079,7,B,0.18,2295745.46,0.082,0.0134,1.578,1280.98,0.84,0.89,590842.31
2079,7,C,0.22,4325422.21,0.1065,0.0061,0.87,1406.08,6.51,4.61,56758.6
2079,7,D,0.19,5472732.15,0.1179,0.0078,0.57,526.92,2.92,0.98,238288.96
2079,8,A,0.2,10443730.71,0.144,0.0203,1.108,513.76,1.43,3.64,60239.38
2079,8,B,0.19,1227392.35,0.092,0.0168,1.589,1348.91,0.69,0.66,692514.96
2079,8,C,0.25,2962475.93,0.1323,0.0059,0.899,1424.81,3.92,4.53,36625.05
2079,8,D,0.23,6691315.75,0.1279,0.0085,0.58,771.13,2.9,0.59,294305.78
2079,9,A,0.21,9483118.75,0.154,0.0263,1.134,450.14,1.69,3.81,64236.79
2079,9,B,0.2,1621815.49,0.102,0.0101,1.599,1678.55,0.72,0.52,670379.85
2079,9,C,0.27,2354831.73,0.1809,0.0057,0.909,1904.47,4.38,4.81,34986.46
2079,9,D,0.24,6955732.33,0.1601,0.0055,0.59,980.34,2.96,0.64,334642.84
2079,10,A,0.25,8908208.41,0.2276,0.034,1.144,652.04,1.22,3.23,33157.13
2079,10,B,0.22,1227336.02,0.112,0.0059,1.609,1777.5,0.63,0.32,374111.8
2079,10,C,0.33,2208244.83,0.2655,0.0059,0.934,1045.77,3.35,2.71,24668.81
2079,10,D,0.25,9320731.74,0.1701,0.0076,0.6,1213.43,1.91,0.34,176427.88
2079,11,A,0.26,11403405.92,0.2455,0.0252,1.154,360.23,0.73,3.77,34384.53
2079,11,B,0.27,1833846.08,0.122,0.0068,1.619,1806.54,0.48,0.26,535460.75
2079,11,C,0.4,2742550.16,0.3324,0.0058,0.944,1429.74,1.73,3.46,25681.76
2079,11,D,0.26,12710622.75,0.255,0.0073,0.611,1178.42,1.36,0.42,176368.3
2079,12,A,0.3,12238481.74,0.2555,0.0324,1.166,368.21,0.41,3.72,30668.05
2079,12,B,0.28,1698512.67,0.132,0.0066,1.629,2186.39,0.6,0.24,582884.85
2079,12,C,0.41,2183792.1,0.3903,0.0083,0.954,1381.65,1.52,2.48,15217.33
2079,12,D,0.34,14024971.29,0.3782,0.0079,0.634,655.63,0.8,0.39,145497.72
2080,1,A,0.06,7414983.06,0.0189,0.0087,1.01,1281.45,6.35,12.0,230114.39
2080,1,B,0.11,2577781.66,0.022,0.0318,1.51,1048.56,2.95,11.88,221218.55
2080,1,C,0.16,9352900.27,0.0202,0.0198,0.81,1143.94,7.2,13.14,194410.47
2080,1,D,0.11,5650548.38,0.0298,0.0067,0.51,1165.69,8.55,15.29,90658.73
2080,2,A,0.07,10663432.6,0.0289,0.0114,1.02,1046.16,5.29,10.04,291268.79
2080,2,B,0.12,2927304.25,0.032,0.0395,1.52,1040.78,2.74,10.71,238275.18
2080,2,C,0.17,9359465.67,0.0302,0.0209,0.82,1284.73,6.42,11.19,197654.56
2080,2,D,0.12,7189082.69,0.0398,0.0084,0.52,1574.65,8.55,12.47,71218.04
2080,3,A,0.08,13426578.68,0.0389,0.0097,1.03,849.33,4.49,9.25,203382.34
2080,3,B,0.13,3329830.78,0.042,0.0482,1.53,1144.17,2.61,12.32,305341.56
2080,3,C,0.18,10816232.0,0.0402,0.0266,0.83,1657.08,4.88,7.02,293582.82
2080,3,D,0.13,9626514.68,0.0498,0.0049,0.53,2134.0,8.28,15.07,45233.79
2080,4,A,0.09,18977993.06,0.0489,0.0065,1.04,677.6,3.6,8.53,158776.08
2080,4,B,0.14,4662340.24,0.0582,0.0431,1.54,1691.7,3.03,8.61,398573.83
2080,4,C,0.19,9468582.91,0.0511,0.022,0.84,1309.43,6.22,5.36,205545.94
2080,4,D,0.15,7185871.84,0.0714,0.0061,0.54,2133.11,7.25,12.13,37034.93
2080,5,A,0.1,12410351.02,0.0589,0.0041,1.05,769.75,1.84,5.14,141449.2
2080,5,B,0.15,4526837.54,0.0801,0.0641,1.55,1540.08,2.28,5.85,499638.81
2080,5,C,0.21,12896112.43,0.0611,0.0257,0.85,1474.3,3.41,5.2,288661.54
2080,5,D,0.16,6123563.1,0.0814,0.0058,0.55,1332.1,3.89,14.47,25512.44
2080,6,A,0.11,16102664.83,0.0689,0.0042,1.06,929.95,1.63,3.62,196415.05
2080,6,B,0.16,6721289.76,0.0901,0.0921,1.56,898.52,2.93,7.06,310005.32
2080,6,C,0.24,7004760.22,0.0727,0.0334,0.862,1197.23,1.83,4.88,202223.38
2080,6,D,0.17,5832713.66,0.0914,0.0033,0.56,917.33,2.58,8.29,24972.25
2080,7,A,0.12,18829650.23,0.0789,0.0025,1.07,1034.45,1.29,4.26,195990.78
2080,7,B,0.17,9189942.53,0.1001,0.1163,1.579,864.95,2.48,6.08,214600.87
2080,7,C,0.26,6827986.1,0.0827,0.0258,0.872,929.26,1.5,3.57,270114.78
2080,7,D,0.19,4131522.12,0.1014,0.0032,0.577,1073.57,2.8,9.81,30679.96
2080,8,A,0.13,20864134.13,0.0889,0.0032,1.08,1351.43,0.73,5.15,254303.98
2080,8,B,0.2,6429081.5,0.1101,0.1707,1.589,880.48,1.36,3.97,113856.87
2080,8,C,0.28,8354420.92,0.0927,0.0315,0.882,1124.01,1.3,4.16,365505.17
2080,8,D,0.2,5356272.96,0.1418,0.0039,0.587,1520.05,3.12,12.69,35740.69
2080,9,A,0.15,29149991.99,0.0989,0.002,1.09,1363.64,0.8,5.44,186216.48
2080,9,B,0.24,5448000.55,0.1249,0.1477,1.607,1301.4,0.95,4.36,103196.08
2080,9,C,0.29,8214592.12,0.1027,0.0364,0.892,1033.52,0.77,4.0,298457.81
2080,9,D,0.21,8008743.9,0.195,0.0027,0.618,1777.42,1.71,6.45,28801.68
2080,10,A,0.16,28602482.88,0.1202,0.0028,1.1,1679.6,0.6,5.55,242675.39
2080,10,B,0.25,3343883.27,0.1349,0.1776,1.617,1904.12,0.55,3.04,82365.36
2080,10,C,0.3,9703561.94,0.1127,0.0215,0.902,1209.94,0.39,2.89,442700.42
2080,10,D,0.24,10121233.73,0.205,0.0026,0.628,935.53,0.97,6.21,38172.5
2080,11,A,0.17,41094956.94,0.1324,0.003,1.11,1128.94,0.41,3.07,349104.55
2080,11,B,0.27,3517239.11,0.1449,0.1919,1.627,1535.89,0.32,3.33,106337.79
2080,11,C,0.36,8738434.66,0.1227,0.0308,0.912,1159.62,0.28,3.68,271534.67
2080,11,D,0.34,15115284.61,0.215,0.0027,0.638,761.55,1.25,5.27,53357.64
2080,12,A,0.21,38580263.43,0.1424,0.0036,1.12,580.45,0.51,3.78,458570.26
2080,12,B,0.3,4230937.91,0.1549,0.2013,1.637,1257.39,0.28,4.18,114621.21
2080,12,C,0.37,9009602.33,0.1327,0.0455,0.922,1305.11,0.29,2.63,292143.21
2080,12,D,0.43,10465398.23,0.225,0.003,0.648,1127.54,0.69,2.81,72699.48
2081,1,A,0.06,14584281.89,0.0189,0.0066,1.01,1015.8,4.42,14.03,249821.69
2081,1,B,0.11,1710102.83,0.022,0.0218,1.51,952.12,2.49,7.96,81364.89
2081,1,C,0.16,8450979.9,0.0202,0.021,0.81,608.82,10.97,19.21,329328.0
2081,1,D,0.11,4716579.1,0.0298,0.0116,0.51,1044.04,9.36,11.15,97225.12
2081,2,A,0.07,16756794.67,0.0289,0.0035,1.02,580.12,3.2,11.44,334321.52
2081,2,B,0.12,2429793.23,0.032,0.0229,1.52,1383.5,2.91,10.2,73000.68
2081,2,C,0.17,8951800.44,0.0302,0.0228,0.82,739.99,6.3,13.14,216459.57
2081,2,D,0.12,5407996.62,0.0398,0.0071,0.52,1049.81,6.69,10.52,52885.48
2081,3,A,0.08,10240380.58,0.0389,0.0023,1.03,719.2,2.39,14.62,359590.48
2081,3,B,0.13,2407720.08,0.042,0.0139,1.53,1799.2,1.61,10.45,74846.5
2081,3,C,0.18,6320991.61,0.0402,0.0275,0.83,565.56,4.21,11.34,205204.48
2081,3,D,0.13,6857030.97,0.0498,0.0082,0.53,714.3,5.92,9.68,28353.4
2081,4,A,0.09,10842676.22,0.056,0.0034,1.04,811.3,1.21,17.91,412322.49
2081,4,B,0.14,2817192.08,0.052,0.0147,1.54,1205.91,1.1,6.26,101739.75
2081,4,C,0.2,8116756.73,0.0502,0.0252,0.84,554.72,5.35,11.55,255843.93
2081,4,D,0.14,8204892.33,0.0649,0.0091,0.542,1016.19,5.39,11.37,16518.53
2081,5,A,0.1,11606627.39,0.066,0.0026,1.052,409.7,1.19,16.49,423870.27
2081,5,B,0.15,4096136.52,0.0683,0.0138,1.55,634.23,1.19,5.99,61752.29
2081,5,C,0.21,9900722.74,0.0602,0.0333,0.85,425.35,5.43,10.11,131033.69
2081,5,D,0.15,6959899.09,0.0957,0.0051,0.552,1122.83,2.71,9.98,14899.47
2081,6,A,0.11,13238474.85,0.076,0.0026,1.062,307.12,1.03,14.1,353974.88
2081,6,B,0.16,5935375.47,0.0783,0.0198,1.56,582.89,1.41,6.01,65865.9
2081,6,C,0.22,7637762.77,0.0702,0.0411,0.86,259.38,5.04,7.69,191700.69
2081,6,D,0.16,7089704.31,0.1057,0.0062,0.562,1554.39,3.44,12.0,8920.27
2081,7,A,0.12,10060256.9,0.086,0.0039,1.08,310.46,0.69,12.62,241886.9
2081,7,B,0.17,5612237.21,0.1047,0.014,1.579,346.96,1.21,6.42,82223.69
2081,7,C,0.24,9653084.78,0.0802,0.0418,0.87,276.39,3.2,7.74,244518.49
2081,7,D,0.17,5063095.41,0.1157,0.0072,0.572,1070.66,3.48,11.16,6224.75
2081,8,A,0.16,9478802.78,0.096,0.0036,1.09,434.34,0.42,15.14,135726.13
2081,8,B,0.19,4408881.4,0.1532,0.0078,1.589,340.14,1.16,5.89,90052.66
2081,8,C,0.26,13729819.56,0.0902,0.0303,0.88,338.24,3.9,9.24,225608.18
2081,8,D,0.18,2625852.78,0.1518,0.0073,0.582,1437.01,3.19,13.89,8810.29
2081,9,A,0.17,7482757.51,0.1378,0.0029,1.1,499.71,0.47,9.48,81825.1
2081,9,B,0.24,5396021.11,0.1807,0.0042,1.632,351.03,0.92,6.11,133791.04
2081,9,C,0.28,7408075.4,0.1002,0.0159,0.897,187.55,3.27,10.7,307162.77
2081,9,D,0.25,3419883.73,0.1618,0.0046,0.592,1491.14,1.7,13.75,8886.38
2081,10,A,0.18,7806797.13,0.1478,0.0027,1.11,268.65,0.4,10.55,93869.62
2081,10,B,0.25,5278907.62,0.1907,0.0057,1.676,304.22,1.14,4.73,88193.25
2081,10,C,0.32,9845661.98,0.1102,0.0103,0.909,232.27,2.44,9.39,214294.14
2081,10,D,0.28,3889186.78,0.2106,0.0056,0.602,1611.05,0.96,9.19,12443.31
2081,11,A,0.19,8521253.45,0.1798,0.0014,1.12,274.25,0.31,13.03,53100.2
2081,11,B,0.26,3048825.15,0.2007,0.0084,1.686,442.7,1.13,5.0,125802.06
2081,11,C,0.33,13690084.1,0.1217,0.0074,0.919,207.68,2.73,11.57,225189.97
2081,11,D,0.32,2494711.96,0.2206,0.0034,0.653,1561.4,0.81,11.37,8532.03
2081,12,A,0.25,4419964.56,0.2264,0.0019,1.13,237.94,0.27,9.79,45785.95
2081,12,B,0.27,1986859.57,0.2107,0.0123,1.696,282.62,1.17,2.7,150285.25
2081,12,C,0.39,8694949.38,0.1365,0.0047,0.929,281.72,1.75,8.66,207505.41
2081,12,D,0.33,1654561.44,0.2306,0.0034,0.678,784.7,0.43,6.77,11540.93
